"name","label","class","n_missing","pct_missing"
"qimw103_1","QIMW103_1 - Every smoker in England can get help with stopping from a stop smoking service that involves","haven_labelled/vctrs_vctr/double",440157,99.7
"qimw103_21","QIMW103_2 - We are interested to know what would make you want to use this service in your next attempt to stop.: I would have to know how to do it","haven_labelled/vctrs_vctr/double",440626,99.8
"qimw103_210","QIMW103_2 - We are interested to know what would make you want to use this service in your next attempt to stop.: Other","haven_labelled/vctrs_vctr/double",440626,99.8
"qimw103_211","QIMW103_2 - We are interested to know what would make you want to use this service in your next attempt to stop.: I would not be interested / do not need this service / do not want to stop smoking","haven_labelled/vctrs_vctr/double",440626,99.8
"qimw103_212","QIMW103_2 - We are interested to know what would make you want to use this service in your next attempt to stop.: Don't know","haven_labelled/vctrs_vctr/double",440626,99.8
"qimw103_213","QIMW103_2 - We are interested to know what would make you want to use this service in your next attempt to stop.: None of these","haven_labelled/vctrs_vctr/double",440626,99.8
"qimw103_214","QIMW103_2 - We are interested to know what would make you want to use this service in your next attempt to stop.: I would use will power / do it on my own","haven_labelled/vctrs_vctr/double",440832,99.8
"qimw103_22","QIMW103_2 - We are interested to know what would make you want to use this service in your next attempt to stop.: I would have to know more about what it involves","haven_labelled/vctrs_vctr/double",440626,99.8
"qimw103_23","QIMW103_2 - We are interested to know what would make you want to use this service in your next attempt to stop.: I would have to have to be more confident it would help","haven_labelled/vctrs_vctr/double",440626,99.8
"qimw103_24","QIMW103_2 - We are interested to know what would make you want to use this service in your next attempt to stop.: I would have to find the time to do it","haven_labelled/vctrs_vctr/double",440626,99.8
"qimw103_25","QIMW103_2 - We are interested to know what would make you want to use this service in your next attempt to stop.: I would have to be more confident that the medicines were safe","haven_labelled/vctrs_vctr/double",440626,99.8
"qimw103_26","QIMW103_2 - We are interested to know what would make you want to use this service in your next attempt to stop.: I would have to feel that it would be a good experience","haven_labelled/vctrs_vctr/double",440626,99.8
"qimw103_27","QIMW103_2 - We are interested to know what would make you want to use this service in your next attempt to stop.: I would have to really want to stop smoking","haven_labelled/vctrs_vctr/double",440626,99.8
"qimw103_28","QIMW103_2 - We are interested to know what would make you want to use this service in your next attempt to stop.: I would have to have someone to go with","haven_labelled/vctrs_vctr/double",440626,99.8
"qimw103_29","QIMW103_2 - We are interested to know what would make you want to use this service in your next attempt to stop.: I would have to feel that I couldn't stop by myself or using some other method","haven_labelled/vctrs_vctr/double",440626,99.8
"qimw103_3","QIMW103_3 - Have you ever used this service in the past?","haven_labelled/vctrs_vctr/double",440157,99.7
"qimw103_4","QIMW103_4 - If there was an online (internet) support programme with the prescribed stop smoking medicines delivered by post,","haven_labelled/vctrs_vctr/double",440157,99.7
"qimw103_5","QIMW103_5 - Have you ever used a website or smartphone app as part of a quit attempt in the past?","haven_labelled/vctrs_vctr/double",440157,99.7
"qimw104_1","QIMW104_1 - To what extent do you agree or disagree with the following statement:","haven_labelled/vctrs_vctr/double",440108,99.7
"qimw113_1","QIMW113_1 - Banning the sale of cigarettes and tobacco completely within the next 10 years","haven_labelled/vctrs_vctr/double",438157,99.2
"qimw113_10","QIMW113_10 - Making sure that all healthcare professionals are trained to advise smokers about how to stop smoking","haven_labelled/vctrs_vctr/double",439924,99.6
"qimw113_11","QIMW113_11 - Making stop-smoking support a standard part of the care for smokers with long-term physical health problems","haven_labelled/vctrs_vctr/double",439946,99.6
"qimw113_12","QIMW113_12 - Making stop-smoking support a standard part of the care for smokers with mental health problems","haven_labelled/vctrs_vctr/double",439970,99.7
"qimw113_13","QIMW113_13 - Making stop-smoking support a standard part of the care for pregnant smokers","haven_labelled/vctrs_vctr/double",439943,99.6
"qimw113_14","QIMW113_14 - Restoring Government spending on anti-smoking advertising campaigns to 2009 levels","haven_labelled/vctrs_vctr/double",438157,99.2
"qimw113_15","QIMW113_15 - Making prisons smoke-free","haven_labelled/vctrs_vctr/double",439876,99.6
"qimw113_16","QIMW113_16 - Making public parks smoke-free","haven_labelled/vctrs_vctr/double",439920,99.6
"qimw113_17","QIMW113_17 - Making hospital grounds smoke-free","haven_labelled/vctrs_vctr/double",439943,99.6
"qimw113_18","QIMW113_18 - Regulate the quality and safety of e-cigarettes to improve their effectiveness as a stop-smoking aid","haven_labelled/vctrs_vctr/double",439931,99.6
"qimw113_19","QIMW113_19 - Banning smoking in all cars","haven_labelled/vctrs_vctr/double",440009,99.7
"qimw113_2","QIMW113_2 - Raising the legal age of sale of cigarettes and tobacco from 18 to 21","haven_labelled/vctrs_vctr/double",438157,99.2
"qimw113_3","QIMW113_3 - Taxing tobacco industry sales and using the money to address problems caused by tobacco","haven_labelled/vctrs_vctr/double",438157,99.2
"qimw113_4","QIMW113_4 - Forcing the tobacco industry to publically disclose business information relevant to its activities","haven_labelled/vctrs_vctr/double",439958,99.7
"qimw113_5","QIMW113_5 - Requiring anyone selling tobacco to have a licence which can be removed if they sell to those under-age","haven_labelled/vctrs_vctr/double",439953,99.6
"qimw113_6","QIMW113_6 - Increasing tax on cigarettes and tobacco by at least 5% above the annual rate of inflation","haven_labelled/vctrs_vctr/double",439901,99.6
"qimw113_7","QIMW113_7 - Increasing tax on hand-rolled tobacco to make it as expensive as ready-made cigarettes","haven_labelled/vctrs_vctr/double",439954,99.6
"qimw113_8","QIMW113_8 - Increasing Government investment in enforcement against smuggling of tobacco and cigarettes into the UK","haven_labelled/vctrs_vctr/double",439947,99.6
"qimw113_9","QIMW113_9 - Ensuring that every smoker who wants it can get support that is clinically proven to help stop smoking","haven_labelled/vctrs_vctr/double",439940,99.6
"qimw113_asked_1","QIMW113_ASKED_1 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw113_asked_10","QIMW113_ASKED_10 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw113_asked_11","QIMW113_ASKED_11 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw113_asked_12","QIMW113_ASKED_12 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw113_asked_13","QIMW113_ASKED_13 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw113_asked_14","QIMW113_ASKED_14 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw113_asked_15","QIMW113_ASKED_15 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw113_asked_16","QIMW113_ASKED_16 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw113_asked_17","QIMW113_ASKED_17 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw113_asked_18","QIMW113_ASKED_18 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw113_asked_19","QIMW113_ASKED_19 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw113_asked_2","QIMW113_ASKED_2 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw113_asked_3","QIMW113_ASKED_3 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw113_asked_4","QIMW113_ASKED_4 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw113_asked_5","QIMW113_ASKED_5 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw113_asked_6","QIMW113_ASKED_6 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw113_asked_7","QIMW113_ASKED_7 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw113_asked_8","QIMW113_ASKED_8 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw113_asked_9","QIMW113_ASKED_9 - Statements shown at QIMW113","haven_labelled/vctrs_vctr/double",438136,99.2
"qimw118_1","QIMW118_1 - During the last month, did you start smoking again after having previously quit smoking at least one year ago?","haven_labelled/vctrs_vctr/double",440476,99.8
"qimw118_2","QIMW118_2 - You mentioned earlier that you are using an electronic cigarette. Does the electronic cigarette or vaping device you mainly use contain nicotine?","haven_labelled/vctrs_vctr/double",429509,97.3
"qimw118_3","QIMW118_3 - Which of the following do you mainly use?","haven_labelled/vctrs_vctr/double",424381,96.1
"qimw118_4","QIMW118_4 - What strength is the e-liquid that you mainly use in your electronic cigarette or vaping device?","haven_labelled/vctrs_vctr/double",430997,97.6
"qimw118_4_new20mglabel","What strength is the e-liquid that you mainly use in your electronic cigarette or vaping device? (differentiating between 20mg and >20mg only after W206)","haven_labelled/vctrs_vctr/double",438919,99.4
"qimw118_5","QIMW118_5 - From where do you usually buy your ...?","haven_labelled/vctrs_vctr/double",429514,97.3
"qimw119_1","QIMW119_1 - Where were you when you disposed of the empty pack?","haven_labelled/vctrs_vctr/double",440288,99.7
"qimw125_1","QIMW125_1 - Have you ever sought help from an NHS stop smoking service at any point in the past?","haven_labelled/vctrs_vctr/double",438815,99.4
"qimw125_2","QIMW125_2 - Overall, to what extent did you find the NHS stop smoking service you attended helpful or not for your efforts to quit smoking?","haven_labelled/vctrs_vctr/double",440908,99.9
"qimw125_3","QIMW125_3 - How likely or unlikely are you to consider seeking help from your NHS stop smoking service at any point in the future?","haven_labelled/vctrs_vctr/double",438935,99.4
"qimw125_4","QIMW125_4 - Do you think NHS stop smoking services currently offer their support to smokers who are using e-cigarettes to try to quit smoking, or not?","haven_labelled/vctrs_vctr/double",438815,99.4
"qimw125_5","QIMW125_5 - Out of these two approaches for quitting smoking, which do you think would be more likely to help someone to quit?","haven_labelled/vctrs_vctr/double",438815,99.4
"qimw125_6_1","QIMW125_6_1 - To what extent do you agree or disagree with each of the following statements? I know people who use e-cigarettes","haven_labelled/vctrs_vctr/double",438818,99.4
"qimw125_6_10","QIMW125_6_10 - To what extent do you agree or disagree with each of the following statements? Most of my family and friends accept/accepted my smoking","haven_labelled/vctrs_vctr/double",439010,99.4
"qimw125_6_11","QIMW125_6_11 - To what extent do you agree or disagree with each of the following statements? If I was to use NHS stop smoking services, I would have/have had t","haven_labelled/vctrs_vctr/double",439007,99.4
"qimw125_6_12","QIMW125_6_12 - To what extent do you agree or disagree with each of the following statements? If I attended an NHS stop smoking service in the future, I think I","haven_labelled/vctrs_vctr/double",439007,99.4
"qimw125_6_2","QIMW125_6_2 - To what extent do you agree or disagree with each of the following statements? I know people who have attended NHS stop smoking services","haven_labelled/vctrs_vctr/double",438818,99.4
"qimw125_6_3","QIMW125_6_3 - To what extent do you agree or disagree with each of the following statements? I think e-cigarettes are a convenient way to quit smoking","haven_labelled/vctrs_vctr/double",438818,99.4
